x y g
256192.388017 203644.372091 -37.303343
252518.609885 203530.466014 -35.328984
248844.857609 203416.548098 -33.494451
245171.130163 203302.618692 -29.216141
241497.426324 203188.678037 -21.725367
237823.745149 203074.726497 -13.295136
234150.085352 202960.764325 -9.732578
230476.445865 202846.791823 0.023564
226802.825558 202732.809284 11.713515
223129.223371 202618.817043 22.453014
219455.638118 202504.815356 27.516656
215782.068689 202390.804511 28.921029
212108.513972 202276.784826 37.399373
208434.972793 202162.756592 55.669312
204761.444133 202048.720116 75.388310
201087.926830 201934.675691 87.565734
197414.419804 201820.623625 75.376236
193740.921836 201706.564184 48.765479
190067.431862 201592.497669 23.658389
186393.948744 201478.424383 9.362204
182720.471355 201364.344618 1.043112
179046.998640 201250.258703 -6.363811
175373.529350 201136.166870 -18.554063
171700.062509 201022.069494 -37.811272
168026.596954 200907.966815 -61.012491
164353.131512 200793.859143 -85.444708
160679.665092 200679.746784 -108.128527
157006.196544 200565.630002 -126.873715
153332.724858 200451.509151 -141.851531
149659.248752 200337.384462 -147.932269
145985.767229 200223.256284 -142.676742
142312.279093 200109.124877 -129.818009
138638.783289 199994.990557 -114.889705
134965.278629 199880.853610 -100.843917
131291.764077 199766.714347 -86.418862
127618.238451 199652.573056 -70.184010
123944.700589 199538.430007 -53.098446
120271.149461 199424.285549 -39.461214
116597.583923 199310.139936 -27.890121
112924.002812 199195.993483 -16.745921
109250.404992 199081.846459 -6.722585
105576.789463 198967.699211 0.589003
101903.154954 198853.551984 3.198369
98229.500480 198739.405119 1.008432
94555.824782 198625.258856 -0.617071
90882.126889 198511.113550 3.089089
87208.405547 198396.969464 4.723596
83534.659663 198282.826882 1.831178
79860.888203 198168.686159 -3.228320
76187.089952 198054.547518 -5.016969
72513.263818 197940.411296 -1.049401
68839.408654 197826.277780 5.814040
65165.523399 197712.147264 10.985889
61491.606907 197598.020068 13.275802
57817.658062 197483.896457 11.976207
54143.675664 197369.776722 8.943637
50469.658665 197255.661193 6.264470
46795.605964 197141.550151 2.937862
43121.516457 197027.443898 -1.087536
39447.388899 196913.342710 -4.222970
35773.222277 196799.246896 -5.369143
32099.015355 196685.156746 -6.422760
28424.767207 196571.072589 -6.358315
24750.476477 196456.994642 -4.471134
21076.142227 196342.923304 -1.064085
17401.763266 196228.858816 1.994193
13727.338471 196114.801472 3.545231
10052.866718 196000.751579 5.983293
6378.346826 195886.709412 9.309115
337133.080434 202451.574112 46.369488
333458.455112 202337.995626 46.249250
329783.880009 202224.398878 45.298008
326109.354034 202110.784163 44.325551
322434.876100 201997.151787 43.798594
318760.445045 201883.502065 44.214928
315086.059729 201769.835265 46.832447
311411.719011 201656.151686 52.034672
307737.421903 201542.451648 52.707521
304063.167126 201428.735434 54.270635
300388.953639 201315.003337 54.530334
296714.780324 201201.255664 56.095226
293040.646002 201087.492690 56.853733
289366.549636 200973.714761 56.492346
285692.490000 200859.922104 52.374872
282018.466134 200746.115103 37.397996
278344.476752 200632.293975 14.634947
274670.520769 200518.459051 -8.740458
270996.597119 200404.610632 -25.211960
267322.704670 200290.749002 -35.508580
263648.842355 200176.874504 -41.459702
259975.008920 200062.987358 -42.193116
256301.203311 199949.087916 -38.318199
252627.424353 199835.176432 -36.191367
248953.671084 199721.253256 -33.054723
245279.942190 199607.318641 -27.806495
241606.236657 199493.372895 -20.928965
237932.553396 199379.416336 -13.743168
234258.891186 199265.449238 -8.912473
230585.248959 199151.471902 -1.050212
226911.625651 199037.484633 9.171697
223238.019983 198923.487707 23.181025
219564.430978 198809.481444 31.695308
215890.857522 198695.466133 32.478374
212217.298427 198581.442067 36.365572
208543.752514 198467.409536 49.931080
204870.218834 198353.368868 63.502073
201196.696086 198239.320291 68.807945
197523.183314 198125.264186 55.963722
193849.679234 198011.200774 29.719326
190176.182838 197897.130409 5.444933
186502.692993 197783.053361 -7.673259
182829.208569 197668.969923 -15.241621
179155.728431 197554.880419 -23.907762
175482.251472 197440.785105 -36.867439
171808.776576 197326.684301 -54.614024
168135.302559 197212.578292 -73.408695
164461.828399 197098.467395 -93.464052
160788.352861 196984.351859 -113.868464
157114.874921 196870.232042 -132.572165
153441.393509 196756.108215 -146.846519
149767.907330 196641.980647 -151.960375
146094.415385 196527.849676 -145.522223
142420.916552 196413.715563 -131.471961
138747.409690 196299.578641 -116.656518
135073.893615 196185.439164 -102.786417
131400.367284 196071.297452 -88.545839
127726.829585 195957.153815 -72.392710
124053.279349 195843.008523 -55.912883
120379.715479 195728.861889 -41.469291
116706.136819 195614.714176 -29.548603
113032.542279 195500.565723 -18.305177
109358.930791 195386.416810 -7.983896
105685.301133 195272.267731 -0.424773
102011.652249 195158.118783 1.925145
98337.983006 195043.970268 -0.899068
94664.292281 194929.822480 -2.865022
90990.578962 194815.675709 -0.222511
87316.841869 194701.530229 0.895543
83643.079959 194587.386395 -0.643880
79969.292005 194473.244425 -3.282598
76295.477047 194359.104709 -4.018139
72621.633865 194244.967479 0.537546
68947.761310 194130.833032 7.686587
65273.858306 194016.701679 12.974932
61599.923716 193902.573720 13.355791
57925.956413 193788.449428 10.538710
54251.955338 193674.329140 7.671724
50577.919302 193560.213130 6.665541
46903.847193 193446.101697 2.662033
43229.737837 193331.995107 -2.085096
39555.590276 193217.893710 -5.035840
35881.403200 193103.797751 -5.478832
32207.175591 192989.707568 -3.775483
28532.906296 192875.623449 -1.558168
24858.594251 192761.545674 1.655706
21184.238234 192647.474539 5.087252
17509.837183 192533.410359 7.048963
13835.389976 192419.353417 8.448090
10160.895486 192305.304019 11.374028
6486.352531 192191.262430 15.246089
337241.838645 198756.442528 45.924226
333567.219822 198642.856354 47.224054
329892.650934 198529.252013 46.092345
326218.130880 198415.629820 46.350573
322543.658425 198301.990032 46.509520
318869.232555 198188.332979 47.415775
315194.852118 198074.658949 49.477526
311520.515967 197960.968238 51.279006
307846.222967 197847.261127 50.569092
304171.972129 197733.537954 53.139960
300497.762106 197619.798974 54.762008
296823.592000 197506.044522 55.918613
293149.460555 197392.274851 56.794151
289475.366729 197278.490314 56.512807
285801.309285 197164.691147 46.661254
282127.287198 197050.877688 26.399925
278453.299383 196937.050234 4.535340
274779.344612 196823.209066 -15.333039
271105.421811 196709.354486 -25.889539
267431.529918 196595.486797 -32.929928
263757.667721 196481.606287 -39.088751
260083.834097 196367.713240 -40.139040
256410.028065 196253.808008 -37.460165
252736.248305 196139.890800 -35.905348
249062.493841 196025.961992 -31.642239
245388.763504 195912.021852 -25.205146
241715.056132 195798.070653 -19.585278
238041.370707 195684.108724 -13.554562
234367.705997 195570.136355 -7.032175
230694.061004 195456.153852 0.969104
227020.434516 195342.161489 9.870395
223346.825399 195228.159560 22.579619
219673.232594 195114.148380 30.560807
215999.654910 195000.128221 33.304641
212326.091297 194886.099424 36.395243
208652.540655 194772.062260 47.409799
204979.001738 194658.016993 57.756928
201305.473517 194543.963961 55.951966
197631.954901 194429.903468 38.057744
193958.444744 194315.835782 11.110886
190284.941817 194201.761193 -11.546510
186611.445124 194087.680028 -24.950023
182937.953536 193973.592560 -33.395006
179264.465912 193859.499109 -45.194828
175590.981137 193745.399961 -58.370916
171917.498027 193631.295371 -73.355346
168244.015532 193517.185700 -86.717533
164570.532560 193403.071211 -103.256004
160897.047932 193288.952213 -121.678586
157223.560496 193174.828969 -140.389045
153550.069161 193060.701796 -154.592278
149876.572919 192946.571037 -158.122661
146203.070419 192832.436891 -149.324299
142529.560802 192718.299761 -133.818872
138856.042732 192604.159851 -118.513392
135182.515218 192490.017520 -104.716773
131508.977011 192375.873001 -91.390163
127835.427129 192261.726667 -75.680117
124161.864409 192147.578758 -58.945906
120488.287737 192033.429624 -43.957045
116814.695966 191919.279499 -31.129620
113141.087928 191805.128696 -20.677389
109467.462550 191690.977505 -10.864072
105793.818750 191576.826266 -2.564637
102120.155390 191462.675259 0.074234
98446.471346 191348.524767 -2.408962
94772.765417 191234.375060 -3.601590
91099.036557 191120.226459 -2.133322
87425.283645 191006.079280 -0.894344
83751.505582 190891.933805 -0.975045
80077.701197 190777.790313 -3.185013
76403.869387 190663.649128 -2.438749
72730.008998 190549.510522 2.848985
69056.118954 190435.374786 9.854765
65382.198165 190321.242278 14.359437
61708.245434 190207.113216 13.838426
58034.259623 190092.987911 10.993569
54360.239740 189978.866713 9.090847
50686.184530 189864.749851 8.561761
47012.092866 189750.637661 5.569235
43337.963794 189636.530441 1.254874
39663.795989 189522.428463 -2.233360
35989.588427 189408.332042 -1.562771
32315.340025 189294.241466 3.532941
28641.049549 189180.157016 7.504440
24966.715992 189066.079033 9.847582
21292.338138 188952.007783 11.839456
17617.914929 188837.943562 12.138673
13943.445229 188723.886680 12.579174
10268.927920 188609.837414 14.351044
6594.361873 188495.796099 17.908878
337350.608662 195061.321831 43.213247
333675.996317 194947.727667 47.291006
330001.433545 194834.115407 48.928971
326326.919237 194720.485373 49.942362
322652.452225 194606.837844 50.178576
318978.031485 194493.173160 51.942263
315303.655796 194379.491562 50.968084
311629.324077 194265.793379 51.016085
307955.035259 194152.078904 51.071292
304280.788124 194038.348442 51.133315
300606.581554 193924.602248 54.603774
296932.414558 193810.840692 57.343969
293258.285880 193697.064014 57.581593
289584.194482 193583.272527 54.356327
285910.139111 193469.466515 37.130279
282236.118814 193355.646309 15.280665
278562.132429 193241.812188 -2.778979
274888.178797 193127.964449 -17.464803
271214.256768 193014.103376 -23.315408
267540.365269 192900.229282 -28.155805
263866.503163 192786.342456 -34.723544
260192.669316 192672.443201 -36.188574
256518.862681 192558.531815 -34.894215
252845.082057 192444.608600 -34.264142
249171.326343 192330.673836 -29.150534
245497.594432 192216.727815 -22.360050
241823.885148 192102.770843 -17.831044
238150.197473 191988.803231 -12.152343
234476.530245 191874.825280 -4.590433
230802.882251 191760.837227 3.774316
227129.252550 191646.839455 11.097341
223455.639866 191532.832201 19.742672
219782.043136 191418.815778 25.988612
216108.461232 191304.790491 29.550161
212434.893046 191190.756607 34.412241
208761.337455 191076.714454 45.972894
205087.793284 190962.664298 55.938308
201414.259499 190848.606486 49.407880
197740.735014 190734.541292 25.596679
194067.218528 190620.468965 -2.416001
190393.709097 190506.389867 -24.623619
186720.205508 190392.304254 -39.235041
183046.706690 190278.212449 -49.781140
179373.211440 190164.114721 -62.703335
175699.718708 190050.011367 -75.566540
172026.227435 189935.902734 -86.510479
168352.736373 189821.789057 -96.723360
164679.244410 189707.670644 -110.733584
161005.750520 189593.547811 -128.579234
157332.253531 189479.420858 -148.046619
153658.752291 189365.290051 -162.604058
149985.245783 189251.155728 -164.259797
146311.732727 189137.018113 -153.090046
142638.212183 189022.877603 -136.082077
138964.682880 188908.734423 -119.312670
135291.143770 188794.588872 -105.045037
131617.593649 188680.441249 -92.294482
127944.031548 188566.291891 -77.163579
124270.456215 188452.141059 -60.447732
120596.866623 188337.989060 -45.449247
116923.261602 188223.836183 -32.484294
113249.639993 188109.682713 -23.214212
109576.000708 187995.528965 -14.517315
105902.342675 187881.375240 -6.823429
102228.664679 187767.221805 -3.961340
98554.965728 187653.068997 -5.038095
94881.244549 187538.917072 -4.383244
91207.500163 187424.766362 -2.499378
87533.731311 187310.617118 -0.612777
83859.937024 187196.469695 0.218487
80186.116058 187082.324338 -0.975466
76512.267310 186968.181370 1.232427
72838.389693 186854.041076 5.938764
69164.482058 186739.903733 12.414860
65490.543311 186625.769688 15.659771
61816.572319 186511.639199 15.118806
58142.567942 186397.512568 14.195119
54468.529118 186283.390120 14.210129
50794.454656 186169.272107 14.058454
47120.343504 186055.158867 11.821749
43446.194414 185941.050635 6.834531
39772.006415 185826.947775 2.712819
36097.778268 185712.850545 4.652863
32423.508949 185598.759272 11.925525
28749.197234 185484.674208 17.247512
25074.842111 185370.595684 18.153231
21400.442360 185256.523985 17.313192
17725.996915 185142.459413 15.584050
14051.504571 185028.402236 15.315954
10376.964341 184914.352806 15.656644
6702.375042 184800.311375 17.786783
337459.390790 191366.213153 43.779426
333784.784779 191252.610614 49.403750
330110.228032 191138.990100 52.047937
326435.719376 191025.351878 53.222130
322761.257769 190911.696292 55.333454
319086.842057 190798.023595 56.989001
315412.471000 190684.334076 54.567631
311738.143658 190570.628077 53.251222
308063.858813 190456.905864 52.102493
304389.615390 190343.167769 52.194512
300715.412191 190229.414029 56.245766
297041.248221 190115.645014 57.977880
293367.122223 190001.860954 56.191946
289693.033146 189888.062188 49.377759
286018.979813 189774.248983 27.689934
282344.961191 189660.421664 11.070741
278670.976180 189546.580544 -2.498342
274997.023481 189432.725860 -13.399326
271323.102155 189318.857946 -16.962131
267649.210973 189204.977105 -22.200984
263975.348941 189091.083642 -30.172954
260301.514782 188977.177813 -32.882128
256627.707437 188863.259934 -32.678274
252953.925851 188749.330331 -31.509851
249280.168772 188635.389238 -26.386916
245606.435223 188521.437029 -21.158408
241932.723964 188407.473938 -16.274431
238259.033971 188293.500295 -9.350879
234585.364010 188179.516356 -1.909659
230911.713063 188065.522473 4.845585
227238.079983 187951.518922 10.518658
223564.463705 187837.505997 16.679196
219890.862942 187723.483970 22.066765
216217.276709 187609.453170 25.498500
212543.703883 187495.413894 31.162472
208870.143280 187381.366405 43.929091
205196.593854 187267.311045 53.748262
201523.054363 187153.248059 43.706947
197849.523849 187039.177796 16.547359
194176.001081 186925.100516 -9.800430
190502.484899 186811.016513 -28.837838
186828.974369 186696.926132 -43.153748
183155.468134 186582.829603 -56.179421
179481.965275 186468.727267 -71.088664
175808.464588 186354.619402 -83.720609
172134.964943 186240.506321 -93.138750
168461.465160 186126.388272 -103.531114
164787.964261 186012.265626 -117.350481
161114.461006 185898.138620 -135.497317
157440.954367 185784.007580 -154.541086
153767.443178 185669.872797 -168.425528
150093.926285 185555.734546 -168.242601
146420.402603 185441.593155 -155.294746
142746.870998 185327.448884 -137.175512
139073.330325 185213.302042 -119.295886
135399.779596 185099.152968 -103.797201
131726.217471 184985.001896 -91.548188
128052.643047 184870.849174 -78.063143
124379.055073 184756.695053 -62.145113
120705.452441 184642.539844 -45.724853
117031.834045 184528.383859 -32.628956
113358.198801 184414.227384 -23.510527
109684.545548 184300.070711 -15.935581
106010.873130 184185.914137 -9.248640
102337.180552 184071.757976 -6.913452
98663.466530 183957.602482 -7.177946
94989.730068 183843.448002 -4.696976
91315.969976 183729.294798 -2.008271
87642.185135 183615.143156 -0.168727
83968.374498 183500.993417 2.753005
80294.536815 183386.845835 3.496502
76620.671058 183272.700725 4.448850
72946.776136 183158.558392 7.983673
69272.850882 183044.419138 13.587489
65598.894078 182930.283207 16.108284
61924.904793 182816.150956 16.716326
58250.881739 182702.022636 18.625253
54576.823924 182587.898585 20.176477
50902.730153 182473.779076 20.421123
47228.599230 182359.664378 17.693309
43554.430186 182245.554838 12.179973
39880.221838 182131.450730 7.920217
36205.973079 182017.352377 10.425458
32531.682683 181903.259997 18.475197
28857.349690 181789.173981 24.549929
25182.972881 181675.094571 24.145283
21508.551104 181561.022063 20.750385
17834.083286 181446.956780 17.813811
14159.568371 181332.899006 16.167792
10485.005078 181218.849018 14.994572
6810.392431 181104.807145 15.596112
337568.185404 187671.115121 42.314755
333893.585641 187557.503906 46.683301
330219.034835 187443.874805 47.882081
326544.531805 187330.228093 50.473943
322870.075441 187216.564070 56.513200
319195.664638 187102.883058 58.768778
315521.298236 186989.185319 57.641118
311846.975146 186875.471169 55.315208
308172.694281 186761.740927 53.889403
304498.454431 186647.994846 56.242162
300824.254521 186534.233251 59.601137
297150.093424 186420.456422 58.491087
293475.970008 186306.664663 52.578047
289801.883221 186192.858302 39.691627
286127.831813 186079.037583 19.269204
282453.814814 185965.202851 8.784908
278779.830989 185851.354353 -0.258516
275105.879232 185737.492422 -6.531578
271431.958531 185623.617368 -8.578228
267758.067588 185509.729450 -17.575163
264084.205406 185395.828972 -28.071187
260410.370837 185281.916253 -31.356673
256736.562819 185167.991597 -29.993564
253062.780088 185054.055253 -28.282145
249389.021661 184940.107562 -24.816190
245715.286284 184826.148777 -20.086789
242041.572992 184712.179243 -12.827529
238367.880537 184598.199226 -6.532655
234694.207899 184484.209043 -0.585706
231020.553842 184370.208975 4.492825
227346.917362 184256.199322 10.143643
223673.297309 184142.180393 16.173428
219999.692471 184028.152453 21.053665
216326.101856 183914.115841 24.640381
212652.524195 183800.070803 31.944843
208978.958584 183686.017685 45.389085
205305.403691 183571.956745 52.256439
201631.858476 183457.888306 38.986955
197958.321843 183343.812650 12.256523
194284.792623 183229.730068 -10.569203
190611.269800 183115.640889 -22.970446
186937.752073 183001.545362 -34.919285
183264.238517 182887.443825 -51.656480
179590.727840 182773.336538 -69.900393
175917.219059 182659.223822 -84.738890
172243.710967 182545.105964 -95.078518
168570.202516 182430.983285 -107.494002
164896.692519 182316.856049 -124.079769
161223.179802 182202.724533 -141.606100
157549.663400 182088.589084 -159.388407
153876.142075 181974.449970 -170.942667
150202.614811 181860.307510 -168.784591
146529.080383 181746.161967 -155.192733
142855.537708 181632.013669 -137.073295
139181.985654 181517.862878 -119.175284
135508.423081 181403.709902 -104.149850
131834.848930 181289.555059 -91.483803
128161.262013 181175.398612 -78.665906
124487.661278 181061.240899 -62.770059
120814.045625 180947.082193 -45.876074
117140.413804 180832.922766 -31.824545
113466.764789 180718.762947 -20.892183
109793.097419 180604.603018 -12.593233
106119.410612 180490.443276 -6.381620
102445.703215 180376.284028 -4.570610
98771.974160 180262.125577 -4.094941
95098.222243 180147.968180 -1.713804
91424.446403 180033.812163 0.590386
87750.645514 179919.657831 2.914104
84076.818394 179805.505438 6.887930
80402.963998 179691.355326 8.035659
76729.081154 179577.207764 7.577516
73055.168763 179463.063065 9.358045
69381.225734 179348.921523 12.863981
65707.250914 179234.783425 16.047803
62033.243151 179120.649055 18.480373
58359.201369 179006.518745 21.260119
54685.124439 178892.392757 23.180907
51011.011221 178778.271411 22.142211
47336.860595 178664.154994 19.535828
43662.671446 178550.043791 14.179245
39988.442655 178435.938121 9.810905
36314.173128 178321.838257 11.830227
32639.861681 178207.744515 19.312538
28965.507224 178093.657191 25.942866
25291.108677 177979.576583 25.603537
21616.664818 177865.502944 21.654190
17942.174636 177751.436637 17.931012
14267.636856 177637.377886 15.236153
10593.050550 177523.327082 12.705192
6918.414463 177409.284433 12.427712
337676.992763 183976.027031 37.294345
334002.399247 183862.406835 41.066246
330327.854302 183748.768825 40.646080
326653.356732 183635.113295 44.376129
322978.905574 183521.440560 54.251037
319304.499648 183407.750918 59.059662
315630.137711 183294.044634 59.440919
311955.818817 183180.322041 55.945047
308281.541738 183066.583400 52.305758
304607.305385 182952.829047 56.986037
300933.108691 182839.059277 60.069102
297258.950449 182725.274354 55.800626
293584.829524 182611.474583 41.769012
289910.744858 182497.660288 23.241010
286236.695339 182383.831749 7.794985
282562.679849 182269.989282 1.104693
278888.697147 182156.133134 -0.144638
275214.746270 182042.263651 0.593943
271540.826058 181928.381118 -1.843796
267866.935280 181814.485803 -14.903898
264193.073000 181700.578053 -26.859292
260519.237927 181586.658129 -29.718604
256845.428997 181472.726334 -28.052991
253171.645152 181358.782975 -26.398563
249497.885190 181244.828341 -22.511935
245824.148000 181130.862711 -15.905281
242150.432536 181016.886415 -9.308708
238476.737549 180902.899717 -5.365926
234803.062081 180788.902967 -0.411334
231129.404904 180674.896404 4.456825
227455.764858 180560.880322 11.063659
223782.140924 180446.855081 16.627906
220108.531974 180332.820922 20.614144
216434.936787 180218.778149 26.199402
212761.354378 180104.727084 36.764055
209087.783550 179990.668005 51.156525
205414.223113 179876.601187 54.963006
201740.672099 179762.526965 39.785415
198067.129258 179648.445602 13.815149
194393.593562 179534.357426 -4.111786
190720.063844 179420.262726 -9.627071
187046.539023 179306.161791 -20.159410
183373.017946 179192.054917 -41.461400
179699.499398 179077.942368 -64.333527
176025.982456 178963.824495 -82.918113
172352.465840 178849.701561 -95.046634
168678.948567 178735.573908 -108.374069
165005.429313 178621.441745 -126.957168
161331.907174 178507.305447 -144.697243
157658.380902 178393.165270 -161.622139
153984.849467 178279.021550 -170.875557
150311.311632 178164.874543 -167.652998
146637.766319 178050.724539 -154.659349
142964.212442 177936.571856 -137.507405
139290.648926 177822.416814 -120.856559
135617.074492 177708.259648 -106.190876
131943.488220 177594.100728 -92.587395
128269.888771 177479.940280 -77.879724
124596.275243 177365.778649 -62.000082
120922.646310 177251.616076 -46.090339
117249.000997 177137.452934 -30.382039
113575.338145 177023.289466 -15.696957
109901.656587 176909.125961 -5.085167
106227.955301 176794.962770 1.432816
102554.233070 176680.800135 4.348708
98880.488820 176566.638368 5.187418
95206.721404 176452.477776 5.148292
91532.929698 176338.318634 5.540258
87859.112644 176224.161268 7.049756
84185.268978 176110.005927 11.785689
80511.397727 175995.852966 12.579630
76837.497789 175881.702666 10.912053
73163.567847 175767.555268 9.308025
69489.606952 175653.411125 10.362699
65815.613937 175539.270527 13.269974
62141.587727 175425.133776 15.414911
58467.527103 175311.001134 18.266704
54793.430991 175196.872933 19.977008
51119.298266 175082.749437 18.240064
47445.127794 174968.630958 16.487750
43770.918459 174854.517782 12.098164
40096.669139 174740.410227 8.585254
36422.378732 174626.308573 8.927777
32748.046131 174512.213140 14.278989
29073.670171 174398.124201 19.990613
25399.249764 174284.042062 21.654831
21724.783753 174169.967015 19.107813
18050.270991 174055.899340 15.893584
14375.710412 173941.839349 12.642835
10701.100943 173827.787374 10.346039
7026.441319 173713.743644 8.323104
337785.813247 180280.951891 37.311625
334111.225778 180167.322322 40.368220
330436.686629 180053.675036 39.425056
326762.194523 179940.010331 42.992324
323087.748424 179826.328489 53.072328
319413.347216 179712.629827 59.338063
315738.989729 179598.914615 59.304426
312064.674932 179485.183189 56.057739
308390.401660 179371.435840 51.501784
304716.168692 179257.672820 56.285464
301041.975092 179143.894477 54.584140
297367.819569 179030.101080 44.861960
293693.701064 178916.292925 25.267122
290019.618514 178802.470337 5.495730
286345.570726 178688.633589 -6.827228
282671.556658 178574.782990 -9.995179
278997.575048 178460.918823 -1.845923
275323.624946 178347.041398 5.296906
271649.705104 178233.151008 2.003079
267975.814433 178119.247942 -12.365640
264301.951852 178005.332506 -24.006196
260628.116205 177891.405007 -27.273027
256954.306356 177777.465713 -25.794708
253280.521237 177663.514949 -24.013015
249606.759723 177549.552999 -19.195430
245933.020616 177435.580142 -12.628916
242259.302868 177321.596710 -7.683099
238585.605305 177207.602960 -4.970168
234911.926883 177093.599244 0.453754
231238.266446 176979.585815 5.789699
227564.622829 176865.562965 10.775991
223890.995017 176751.531023 14.966601
220217.381790 176637.490264 19.929007
216543.782005 176523.440977 28.184962
212870.194672 176409.383488 41.730051
209196.618516 176295.318055 55.456588
205523.052560 176181.245009 58.614112
201849.495617 176067.164625 43.886383
198175.946503 175953.077187 19.385683
194502.404256 175838.983044 6.357573
190828.867567 175724.882431 2.549699
187155.335489 175610.775698 -7.896702
183481.806797 175496.663098 -33.353341
179808.280344 175382.544918 -60.322800
176134.755120 175268.421522 -81.747833
172461.229932 175154.293138 -95.189986
168787.703641 175040.160090 -107.795984
165114.175199 174926.022685 -126.501721
161440.643488 174811.881220 -145.529039
157767.107262 174697.735941 -162.009594
154093.565556 174583.587203 -170.703272
150420.017125 174469.435283 -167.751693
146746.460887 174355.280458 -155.748408
143072.895761 174241.123037 -139.873056
139399.320588 174126.963324 -124.253009
135725.734304 174012.801622 -109.013276
132052.135694 173898.638218 -94.268662
128378.523713 173784.473391 -77.326018
124704.897158 173670.307439 -60.839390
121031.255058 173556.140699 -45.341577
117357.596161 173441.973423 -26.811977
113683.919361 173327.805921 -8.690576
110010.223561 173213.638497 5.289843
106336.507604 173099.471415 13.832822
102662.770470 172985.305034 18.298211
98989.010944 172871.139598 17.460861
95315.227884 172756.975397 13.607160
91641.420293 172642.812776 11.196256
87967.586967 172528.652015 11.927662
84293.726725 172414.493348 14.754892
80619.838576 172300.337166 14.481068
76945.921275 172186.183702 11.577209
73271.973795 172072.033262 8.216864
69597.995028 171957.886179 7.669580
65923.983746 171843.742700 8.350551
62249.938860 171729.603144 8.729060
58575.859296 171615.467801 10.190785
54901.743912 171501.336970 11.889985
51227.591562 171387.210958 11.866389
47553.401194 171273.090065 10.562955
43879.171616 171158.974550 8.672497
40204.901698 171044.864750 5.971676
36530.590413 170930.760949 4.819492
32856.236508 170816.663419 6.394028
29181.838951 170702.572497 10.582644
25507.396586 170588.488446 14.210877
21832.908320 170474.411591 13.644107
18158.372940 170360.342177 11.845019
14483.789501 170246.280600 9.106833
10809.156668 170132.227032 7.302708
7134.473511 170018.181873 3.296802
337894.647226 176585.887666 41.658167
334220.065819 176472.248402 45.372637
330545.532250 176358.591495 44.183039
326871.045538 176244.917266 47.255085
323196.604414 176131.225984 55.100959
319522.207908 176017.517982 57.744321
315847.854765 175903.793523 57.052393
312173.543956 175790.052932 55.633902
308499.274315 175676.296482 53.683490
304825.044749 175562.524496 53.406757
301150.854107 175448.737250 44.058933
297476.701239 175334.935042 29.395941
293802.585081 175221.118165 7.787172
290128.504561 175107.286961 -9.454343
286454.458416 174993.441658 -19.202032
282780.445662 174879.582609 -18.393950
279106.465045 174765.710065 -5.566581
275432.515593 174651.824381 3.154364
271758.596069 174537.925804 1.371964
268084.705378 174424.014628 -11.126686
264410.842494 174310.091212 -21.467912
260737.006132 174196.155764 -24.309143
257063.195346 174082.208672 -23.031820
253389.408868 173968.250149 -20.469519
249715.645620 173854.280548 -16.564534
246041.904555 173740.300158 -11.410394
242368.184412 173626.309228 -7.063321
238694.484214 173512.308111 -4.290876
235020.802780 173398.297094 0.419579
231347.139015 173284.276461 6.720052
227673.491750 173170.246501 10.107808
223999.859822 173056.207518 14.129796
220326.242299 172942.159827 20.411213
216652.637817 172828.103676 29.862958
212979.045448 172714.039423 42.564565
209305.463989 172599.967328 54.765034
205631.892316 172485.887684 61.050308
201958.329375 172371.800820 50.046621
198284.773911 172257.706988 26.949524
194611.224965 172143.606515 13.795737
190937.681285 172029.499685 8.736401
187264.141852 171915.386807 -1.081560
183590.605437 171801.268152 -28.509380
179917.071030 171687.144041 -58.739322
176243.537412 171573.014748 -81.713790
172570.003586 171458.880609 -96.263353
168896.468282 171344.741850 -109.459830
165222.930507 171230.598841 -127.571682
161549.389074 171116.451844 -146.944547
157875.842869 171002.301159 -163.554153
154202.290715 170888.147062 -171.728025
150528.731654 170773.989891 -168.899410
146855.164376 170659.829902 -157.002587
143181.587940 170545.667429 -141.828341
139508.001120 170431.502742 -126.466001
135834.402770 170317.336130 -110.072820
132160.791824 170203.167905 -94.316480
128487.167143 170088.998370 -76.997964
124813.527609 169974.827798 -60.595744
121139.872100 169860.656496 -43.643254
117466.199494 169746.484781 -22.280297
113792.508698 169632.312914 -2.784072
110118.798531 169518.141205 13.915199
106445.067971 169403.969980 25.527140
102771.315793 169289.799480 30.400915
99097.540910 169175.630034 27.702828
95423.742178 169061.461928 21.647922
91749.918529 168947.295467 17.902707
88076.068834 168833.130943 15.870010
84402.191964 168718.968648 15.217338
80728.286721 168604.808875 12.802322
77054.352140 168490.651960 9.406620
73380.386971 168376.498145 6.926943
69706.390116 168262.347734 5.826005
66032.360474 168148.201051 4.007214
62358.296964 168034.058381 2.158902
58684.198358 167919.919998 1.567631
55010.063648 167805.786245 3.180121
51335.891628 167691.657377 5.054737
47661.681237 167577.533711 5.280209
43987.431275 167463.415517 5.280216
40313.140686 167349.303133 4.393456
36638.808368 167235.196829 3.507676
32964.433133 167121.096899 2.678098
29290.013881 167007.003646 4.031561
25615.549516 166892.917375 6.288017
21941.038883 166778.838359 6.647811
18266.480818 166664.766911 6.505390
14591.874324 166550.703346 4.821485
10917.218190 166436.647921 3.710283
7242.511278 166322.600947 -1.070382
338003.495044 172890.832942 47.237967
334328.919497 172777.183643 50.171784
330654.391588 172663.516837 48.403287
326979.910116 172549.832781 52.193754
323305.473957 172436.131760 56.675245
