x y z density stdev
241640.816483 78996.361382 6000.000000 2486.4651 10.5304
244038.159099 78801.321058 6000.000000 2476.8471 9.7032
246436.108040 78606.698907 6000.000000 2480.5112 9.7451
248832.939772 78413.103856 6000.000000 2503.3127 10.0616
251231.064368 78217.809957 6000.000000 2534.9040 10.6256
253628.764664 78023.765852 6000.000000 2558.6822 11.1167
256025.693013 77829.690605 6000.000000 2567.7844 13.2831
258423.572920 77634.971228 6000.000000 2575.5505 13.4860
260820.681960 77440.220095 6000.000000 2573.3906 13.4292
263218.402911 77245.881177 6000.000000 2531.3736 12.3928
265616.045787 77051.731603 6000.000000 2477.6913 11.4018
268013.611543 76857.770863 6000.000000 2447.4389 7.8268
270410.748811 76662.718685 6000.000000 2449.3621 7.8339
272808.500821 76468.075210 6000.000000 2463.1642 7.9071
275206.177699 76273.618801 6000.000000 2474.8805 7.9980
277603.780388 76079.348988 6000.000000 2484.1916 8.0873
280001.309847 75885.265254 6000.000000 2510.6464 12.6896
282399.103360 75690.307426 6000.000000 2563.3757 13.9824
284796.824678 75495.534417 6000.000000 2622.2241 15.6683
287194.474757 75300.945730 6000.000000 2677.1837 17.2953
289592.054550 75106.540865 6000.000000 2704.3364 18.0894
291989.565009 74912.319336 6000.000000 2674.3750 27.6200
294387.341263 74717.220244 6000.000000 2620.5869 25.0646
296784.715490 74523.363743 6000.000000 2567.7844 22.6304
299182.356559 74328.628400 6000.000000 2528.4743 21.0026
301579.931248 74134.074131 6000.000000 2496.2064 19.9068
77010.840551 92345.299038 5900.000000 2676.7817 27.3319
79408.924998 92150.453967 5900.000000 2704.7572 28.6258
81806.873757 91955.842122 5900.000000 2730.0921 29.7771
84203.994777 91761.217664 5900.000000 2748.9655 30.6194
86601.674899 91567.071148 5900.000000 2766.0578 31.3696
88999.592332 91372.108041 5900.000000 2770.6857 35.0526
91397.006997 91178.424454 5900.000000 2780.2655 35.5112
93794.659961 90983.923033 5900.000000 2811.9565 36.9956
96193.243699 90788.846668 5900.000000 2829.0397 37.7744
98590.634968 90594.804411 5900.000000 2815.3939 37.1535
100988.265206 90399.942168 5900.000000 2783.5652 33.3060
103385.766262 90205.308244 5900.000000 2746.2690 31.6212
105783.831721 90011.144685 5900.000000 2688.9644 28.9235
108181.077115 89816.965619 5900.000000 2618.5927 25.5131
110579.255254 89622.205701 5900.000000 2586.8289 23.9986
112976.248208 89428.479424 5900.000000 2584.9601 20.5196
115374.174846 89234.170414 5900.000000 2580.0657 20.3244
117771.649696 89038.794921 5900.000000 2554.3504 19.3320
120169.327651 88844.934595 5900.000000 2525.5902 18.3201
122566.554878 88650.007167 5900.000000 2534.2883 18.6121
124964.351907 88455.543138 5900.000000 2558.6822 21.4278
127362.027153 88261.301390 5900.000000 2576.7172 22.1943
129759.581532 88067.281435 5900.000000 2534.7500 20.4754
132157.378822 87872.431916 5900.000000 2472.7782 18.6197
134554.693798 87678.853952 5900.000000 2423.8820 18.2185
136952.252685 87484.445174 5900.000000 2399.0684 17.8155
139349.693542 87290.255961 5900.000000 2393.0638 17.9363
141747.378477 87095.234421 5900.000000 2401.1539 17.7784
144144.946385 86900.431186 5900.000000 2407.5247 17.6803
146542.037815 86706.897491 5900.000000 2379.3448 18.2893
148939.374832 86512.529586 5900.000000 1625.3861 0.0000
151336.957105 86317.326562 5900.000000 1962.6810 32.1394
153734.758167 86123.627964 5900.000000 2073.8084 51.3461
156132.113374 85928.856462 5900.000000 2161.1340 41.3639
158529.356235 85734.300083 5900.000000 2275.3960 29.5348
160927.179672 85540.193608 5900.000000 2365.4611 20.6581
163324.200577 85346.065690 5900.000000 2428.1265 19.2990
165722.160870 85151.333263 5900.000000 2472.3583 19.7310
168119.319701 84956.578754 5900.000000 2507.8493 20.7099
170517.061845 84762.270678 5900.000000 2551.4825 22.4034
172914.696291 84568.173882 5900.000000 2611.5828 31.2458
175311.532127 84374.054508 5900.000000 2664.6499 34.4409
177709.308904 84179.325619 5900.000000 2691.2251 36.0326
180106.625407 83985.859941 5900.000000 2700.3527 36.5743
182504.192003 83791.549796 5900.000000 2715.3704 37.4587
184901.316634 83596.162160 5900.000000 2745.1486 39.1822
187298.675950 83402.268836 5900.000000 2785.2205 41.4282
189696.286039 83207.528878 5900.000000 2806.8279 42.6013
192093.794161 83012.995754 5900.000000 2804.6400 42.4837
194491.201249 82818.668959 5900.000000 2761.2302 40.0942
196888.508234 82624.548008 5900.000000 2692.2554 38.7751
199285.716046 82430.632417 5900.000000 2635.1320 35.0865
201683.176330 82235.866772 5900.000000 2609.6225 33.4412
204081.229970 82041.534802 5900.000000 2615.5256 33.8201
206478.494851 81847.176547 5900.000000 2634.3860 35.0382
208875.663448 81653.021410 5900.000000 2643.2169 26.7080
211273.085710 81458.013421 5900.000000 2620.5869 25.6095
213670.755510 81264.491232 5900.000000 2574.7187 23.4376
216067.988571 81069.886299 5900.000000 2525.8931 21.3598
218465.128241 80875.482233 5900.000000 2491.4624 20.2014
220863.214095 80680.449881 5900.000000 2469.0056 13.8067
223260.169327 80486.445665 5900.000000 2452.1128 13.6261
225658.071720 80291.811252 5900.000000 2435.1058 13.5489
228055.192323 80097.148417 5900.000000 2427.5790 13.5513
230452.914580 79902.909844 5900.000000 2435.5164 13.5495
232850.548170 79708.868287 5900.000000 2448.8125 10.1675
235247.402861 79514.797793 5900.000000 2465.1079 10.2826
237645.206296 79320.092097 5900.000000 2480.6525 10.4531
240042.923034 79125.581652 5900.000000 2480.9350 10.4567
242439.862917 78931.041478 5900.000000 2470.6805 10.3373
244837.409101 78736.920415 5900.000000 2463.4417 9.5739
247235.214044 78541.935542 5900.000000 2471.3793 9.6458
249632.592991 78348.201434 5900.000000 2496.2064 9.9534
252030.231733 78153.602245 5900.000000 2526.3477 10.4612
254427.788576 77959.195091 5900.000000 2541.5668 10.7585
256825.264464 77764.979483 5900.000000 2548.6303 12.8000
259223.000838 77569.896610 5900.000000 2560.7809 13.1032
261620.317233 77376.062454 5900.000000 2549.4210 12.8193
264017.895147 77181.359772 5900.000000 2501.1291 11.7714
266415.395037 76986.846375 5900.000000 2451.5624 11.1452
268812.817849 76792.521775 5900.000000 2435.1058 7.8009
271210.164535 76598.385471 5900.000000 2442.3635 7.8120
273607.773954 76403.377820 5900.000000 2457.0753 7.8700
276005.308287 76208.557186 5900.000000 2467.1942 7.9355
278402.768481 76013.923091 5900.000000 2478.2545 8.0287
280800.846189 75819.694462 5900.000000 2512.1238 12.7207
283198.160935 75625.431635 5900.000000 2562.5634 13.9603
285595.740155 75430.293990 5900.000000 2621.1320 15.6361
287993.603484 75236.619107 5900.000000 2676.7817 17.2834
290391.041679 75041.849329 5900.000000 2689.9909 17.6713
292788.410586 74847.262838 5900.000000 2650.0785 26.4663
295186.401720 74653.076653 5900.000000 2592.1325 23.7319
297583.968492 74457.794331 5900.000000 2545.7935 21.6898
299981.825327 74263.971135 5900.000000 2508.5842 20.2935
302379.258888 74069.051169 5900.000000 2475.5824 19.3787
77809.914855 92279.955138 5800.000000 2669.5912 26.9965
80208.168043 92086.050498 5800.000000 2691.0192 27.9929
82605.964756 91891.085121 5800.000000 2710.2538 28.8774
85003.626727 91696.352460 5800.000000 2729.8732 29.7673
87401.154868 91501.852013 5800.000000 2752.5771 34.1736
89799.242962 91307.827923 5800.000000 2760.3143 34.5511
92196.875862 91112.741592 5800.000000 2776.0444 35.3097
94594.007495 90918.934443 5800.000000 2804.1546 36.6349
96992.070623 90724.552430 5800.000000 2808.5338 36.8377
99389.310810 90530.155936 5800.000000 2785.4573 33.3898
101787.482602 90335.182425 5800.000000 2750.3177 31.8071
104185.157518 90141.485800 5800.000000 2702.2365 29.5583
106582.379580 89946.724805 5800.000000 2633.2689 26.2243
108980.166965 89752.433214 5800.000000 2580.5698 23.7071
111378.194329 89557.318161 5800.000000 2564.6781 19.7228
113775.729283 89363.478320 5800.000000 2566.9651 19.8109
116173.505213 89168.813765 5800.000000 2555.9505 19.3918
118571.156585 88974.373666 5800.000000 2521.9681 18.2027
120968.684313 88780.157532 5800.000000 2498.0843 17.5033
123366.089313 88586.164874 5800.000000 2510.2039 19.6102
125763.736456 88391.344728 5800.000000 2538.9228 20.6348
128161.261869 88196.746807 5800.000000 2550.2129 21.0809
130558.666463 88002.370641 5800.000000 2494.9094 19.1492
132955.951154 87808.215731 5800.000000 2428.2634 18.2037
135353.479164 87613.230550 5800.000000 2387.7208 18.0611
137751.218657 87419.754904 5800.000000 2375.4746 18.4081
140148.510168 87225.209077 5800.000000 2375.9058 18.3944
142546.737887 87030.068526 5800.000000 2390.2563 17.9999
144943.795732 86835.959846 5800.000000 2388.0030 18.0541
147340.738347 86642.069227 5800.000000 1625.3861 0.0000
149738.618594 86447.581048 5800.000000 1625.3861 0.0000
152136.384555 86253.309061 5800.000000 2050.4650 35.5819
154533.345079 86059.016648 5800.000000 2081.2201 50.4874
156931.243820 85864.123582 5800.000000 2191.9855 37.9620
159329.030207 85669.444953 5800.000000 2297.9667 24.6102
161725.655447 85475.797696 5800.000000 2384.6098 19.9837
164123.577638 85280.494222 5800.000000 2441.2672 19.3184
166521.032517 85086.456326 5800.000000 2478.1137 19.8573
168918.378734 84892.630920 5800.000000 2514.9408 20.9552
171315.973253 84697.964384 5800.000000 2563.2132 28.4436
173713.460123 84503.509081 5800.000000 2620.2238 31.7630
176110.840263 84309.264534 5800.000000 2668.4014 34.6666
178508.114601 84115.230256 5800.000000 2686.7122 35.7637
180905.638429 83920.352050 5800.000000 2695.7718 36.3028
183303.057472 83725.682848 5800.000000 2716.6560 37.5340
185701.064364 83531.454188 5800.000000 2752.8035 39.6181
188098.276584 83337.201231 5800.000000 2787.3541 41.5453
190495.386799 83143.155821 5800.000000 2799.7996 42.2227
192892.748202 82948.263061 5800.000000 2783.3291 41.3242
195290.348379 82754.861891 5800.000000 2729.6543 41.1352
197687.509133 82560.381042 5800.000000 2659.7508 36.6823
200085.613307 82365.280789 5800.000000 2613.0131 33.6586
202482.576292 82171.209619 5800.000000 2601.1535 32.9009
204880.483663 81976.517150 5800.000000 2611.5828 33.5669
207277.252608 81782.853701 5800.000000 2625.6970 25.8569
209674.966907 81588.567062 5800.000000 2623.3183 25.7417
212072.243309 81393.198307 5800.000000 2589.0464 24.1026
214469.767423 81199.315264 5800.000000 2538.6126 21.8633
216867.546086 81004.577364 5800.000000 2495.3415 20.3138
219264.192395 80810.868054 5800.000000 2463.5804 13.7382
221661.785637 80616.530534 5800.000000 2444.8314 13.5795
224059.634110 80421.335992 5800.000000 2429.7689 13.5482
226457.044810 80227.396281 5800.000000 2415.6517 13.6038
228854.711765 80032.598284 5800.000000 2413.7269 13.6179
231251.943678 79839.054413 5800.000000 2424.9777 10.1340
233649.432868 79644.651012 5800.000000 2440.0343 10.1356
236047.179007 79449.387133 5800.000000 2457.9040 10.2232
238444.493346 79255.376063 5800.000000 2467.3334 10.3036
240842.065656 79060.503271 5800.000000 2463.7192 10.2701
243239.208904 78866.882575 5800.000000 2453.7653 9.5062
245636.611157 78672.398886 5800.000000 2450.7370 9.4898
248034.272074 78477.051292 5800.000000 2463.5804 9.5751
250431.507185 78282.954462 5800.000000 2489.7452 9.8623
252829.351337 78089.273538 5800.000000 2512.5677 10.2137
255226.764695 77894.503347 5800.000000 2523.3237 12.2145
257624.097144 77699.924652 5800.000000 2533.2127 12.4347
260021.349633 77505.536956 5800.000000 2542.9720 12.6631
262419.553913 77310.503143 5800.000000 2519.4164 12.1310
264816.648866 77116.495508 5800.000000 2467.6119 11.2812
267214.696599 76921.839851 5800.000000 2431.8215 7.7999
269611.976438 76727.151390 5800.000000 2424.9777 7.8059
272009.180193 76532.651189 5800.000000 2435.3795 7.8011
274406.999584 76338.559015 5800.000000 2447.5762 7.8273
276804.744743 76144.653475 5800.000000 2457.2134 7.8708
279202.062817 75949.654927 5800.000000 2473.6186 12.0506
281599.998439 75755.061707 5800.000000 2509.9091 12.6741
283997.171158 75560.434331 5800.000000 2563.7010 13.9913
286394.963280 75366.210661 5800.000000 2623.3183 15.7006
288793.020255 75171.110792 5800.000000 2669.5912 17.0713
291189.981638 74977.036171 5800.000000 2670.7834 27.4500
293587.899539 74782.302451 5800.000000 2620.7685 25.0732
295985.749105 74587.750836 5800.000000 2567.6205 22.6232
298382.840764 74393.163734 5800.000000 2522.4196 20.7766
300780.556555 74198.975152 5800.000000 2486.7498 19.6451
76212.087870 92409.477602 5700.000000 2646.4465 25.9124
78609.631331 92214.739608 5700.000000 2664.2564 26.7471
81007.732112 92020.481297 5700.000000 2682.2330 27.5856
83405.005098 91826.210303 5700.000000 2697.2257 28.2795
85803.207978 91631.369224 5700.000000 2721.8242 29.4038
88200.213688 91437.563173 5700.000000 2747.8407 33.9412
90598.150222 91243.185154 5700.000000 2754.8440 34.2845
92996.324325 91047.989112 5700.000000 2774.8762 35.2538
95393.304479 90853.827723 5700.000000 2798.3533 36.3646
97791.216029 90659.091280 5700.000000 2789.4938 35.9487
100188.997442 90464.583683 5700.000000 2761.4593 32.3149
102586.649624 90270.304452 5700.000000 2717.9442 30.3024
104984.173489 90076.253085 5700.000000 2660.9228 27.5687
107381.937075 89881.379686 5700.000000 2595.4104 24.4027
109779.573334 89686.732918 5700.000000 2556.1108 22.6040
112177.083177 89492.312292 5700.000000 2553.5522 19.3023
114575.160082 89298.358692 5700.000000 2553.7117 19.3082
116972.419800 89104.388571 5700.000000 2531.9860 18.5335
119369.920899 88909.593028 5700.000000 2495.9180 17.4471
121767.298409 88715.021393 5700.000000 2481.3590 17.1070
124165.245675 88520.913323 5700.000000 2498.0843 19.2391
126562.378698 88326.787771 5700.000000 2530.7620 20.3260
128960.446665 88132.073489 5700.000000 2524.8337 20.1098
131357.701447 87937.341114 5700.000000 2453.9031 18.3252
133755.528701 87743.068805 5700.000000 2393.3440 18.6306
136152.544658 87548.778064 5700.000000 2366.0468 18.7318
138550.496613 87353.894551 5700.000000 2360.3064 18.9523
140947.969237 87160.281264 5700.000000 2368.3829 18.6471
143345.686533 86965.835109 5700.000000 2382.0538 18.2112
145742.595489 86771.369554 5700.000000 2367.6540 18.6732
148140.081413 86577.358982 5700.000000 1625.3861 0.0000
150537.812688 86382.513374 5700.000000 1625.3861 0.0000
152935.429726 86187.883913 5700.000000 2035.8709 55.7555
155332.933448 85993.470099 5700.000000 2105.7485 47.6563
157730.324776 85799.271456 5700.000000 2220.1170 34.9642
160127.604631 85605.287487 5700.000000 2330.1054 22.4545
162525.131519 85410.465077 5700.000000 2403.2353 19.5459
164922.547942 85215.856092 5700.000000 2450.4619 19.3894
167320.546748 85021.694488 5700.000000 2487.6044 20.0950
169717.744985 84827.510579 5700.000000 2524.8337 21.3194
172114.835531 84633.538626 5700.000000 2574.5525 29.0797
174512.866635 84438.958316 5700.000000 2634.5724 32.6265
176910.099192 84244.354902 5700.000000 2670.9824 34.8217
179307.225990 84049.961719 5700.000000 2684.2648 35.6176
181704.939723 83856.010799 5700.000000 2696.6022 36.3521
184102.211572 83660.982384 5700.000000 2722.2568 37.8610
186499.717928 83467.448381 5700.000000 2759.8569 40.0169
188896.783471 83272.836254 5700.000000 2789.2557 41.6494
191294.438709 83078.662896 5700.000000 2791.4007 41.7665
193692.344986 82883.641466 5700.000000 2762.1472 40.1458
196089.106972 82689.649606 5700.000000 2695.5644 38.9864
198486.812640 82495.039365 5700.000000 2634.9454 35.0744
200884.419174 82300.633760 5700.000000 2601.5037 32.9231
203281.927507 82106.432296 5700.000000 2598.0130 32.7016
205679.338572 81912.434491 5700.000000 2609.2668 33.4185
208077.002892 81717.584542 5700.000000 2617.6888 25.4694
210473.879526 81522.708258 5700.000000 2603.2579 24.7761
212871.352309 81328.262936 5700.000000 2561.2664 22.8309
215268.730717 81134.019020 5700.000000 2512.4197 20.8664
217666.707035 80940.203833 5700.000000 2469.5636 19.6748
220064.246929 80745.304973 5700.000000 2443.5972 13.5736
222461.347366 80551.661916 5700.000000 2428.8109 13.5493
224858.703789 80357.162023 5700.000000 2412.9014 13.6245
227255.969665 80162.860824 5700.000000 2402.9580 13.7272
229653.491703 79967.701245 5700.000000 2406.2810 13.6880
232051.270084 79774.021691 5700.000000 2421.1413 10.1448
234448.614426 79579.256290 5700.000000 2436.6113 10.1292
236845.871130 79384.687326 5700.000000 2452.2505 10.1860
239243.732261 79190.539249 5700.000000 2457.4896 10.2202
241640.816483 78996.361382 5700.000000 2451.1496 10.1797
244038.159099 78801.321058 5700.000000 2442.9117 9.4582
246436.108040 78606.698907 5700.000000 2444.2828 9.4626
248832.939772 78413.103856 5700.000000 2461.0852 9.5554
251231.064368 78217.809957 5700.000000 2485.4696 9.8061
253628.764664 78023.765852 5700.000000 2504.3342 10.0777
256025.693013 77829.690605 5700.000000 2512.1238 11.9812
258423.572920 77634.971228 5700.000000 2524.5313 12.2407
260820.681960 77440.220095 5700.000000 2526.6510 12.2872
263218.402911 77245.881177 5700.000000 2493.7585 11.6429
265616.045787 77051.731603 5700.000000 2446.0662 11.1158
268013.611543 76857.770863 5700.000000 2418.5353 7.8220
270410.748811 76662.718685 5700.000000 2419.6329 7.8185
272808.500821 76468.075210 5700.000000 2430.5899 7.8001
275206.177699 76273.618801 5700.000000 2442.6376 7.8127
277603.780388 76079.348988 5700.000000 2452.2505 7.8459
280001.309847 75885.265254 5700.000000 2472.7782 12.0398
282399.103360 75690.307426 5700.000000 2516.8760 12.8235
284796.824678 75495.534417 5700.000000 2571.0747 14.1939
287194.474757 75300.945730 5700.000000 2627.3500 15.8198
289592.054550 75106.540865 5700.000000 2667.6096 17.0128
291989.565009 74912.319336 5700.000000 2651.6149 26.5394
294387.341263 74717.220244 5700.000000 2598.0130 24.0044
296784.715490 74523.363743 5700.000000 2543.2847 21.5869
299182.356559 74328.628400 5700.000000 2503.1669 20.1185
301579.931248 74134.074131 5700.000000 2471.0997 19.2860
77010.840551 92345.299038 5600.000000 2642.8382 25.7431
79408.924998 92150.453967 5600.000000 2657.8030 26.4449
81806.873757 91955.842122 5600.000000 2669.7897 27.0058
84203.994777 91761.217664 5600.000000 2685.0795 27.7177
86601.674899 91567.071148 5600.000000 2720.0969 29.3256
88999.592332 91372.108041 5600.000000 2742.2441 33.6653
91397.006997 91178.424454 5600.000000 2750.0921 34.0518
93794.659961 90983.923033 5600.000000 2775.1097 35.2649
96193.243699 90788.846668 5600.000000 2787.3541 35.8476
98590.634968 90594.804411 5600.000000 2768.8310 34.9633
100988.265206 90399.942168 5600.000000 2732.5049 30.9843
103385.766262 90205.308244 5600.000000 2685.8953 28.7760
105783.831721 90011.144685 5600.000000 2620.7685 25.6183
108181.077115 89816.965619 5600.000000 2559.6498 22.7594
110579.255254 89622.205701 5600.000000 2539.8545 21.9142
112976.248208 89428.479424 5600.000000 2543.2847 18.9277
115374.174846 89234.170414 5600.000000 2537.3735 18.7188
117771.649696 89038.794921 5600.000000 2507.9962 17.7766
120169.327651 88844.934595 5600.000000 2471.7987 16.9224
122566.554878 88650.007167 5600.000000 2465.6639 16.8219
124964.351907 88455.543138 5600.000000 2488.4600 18.9767
127362.027153 88261.301390 5600.000000 2521.9681 20.0079
129759.581532 88067.281435 5600.000000 2490.0311 19.0174
132157.378822 87872.431916 5600.000000 2416.6133 18.2670
134554.693798 87678.853952 5600.000000 2363.2586 19.5725
136952.252685 87484.445174 5600.000000 2347.2384 19.5178
139349.693542 87290.255961 5600.000000 2347.3908 19.5107
141747.378477 87095.234421 5600.000000 2362.3748 18.8708
144144.946385 86900.431186 5600.000000 2371.2886 18.5458
146542.037815 86706.897491 5600.000000 1625.3861 0.0000
148939.374832 86512.529586 5600.000000 1625.3861 0.0000
151336.957105 86317.326562 5600.000000 1625.3861 0.0000
153734.758167 86123.627964 5600.000000 2037.2803 55.5914
156132.113374 85928.856462 5600.000000 2132.0270 44.6487
158529.356235 85734.300083 5600.000000 2256.7383 31.2809
160927.179672 85540.193608 5600.000000 2352.3915 21.2431
163324.200577 85346.065690 5600.000000 2417.3000 19.3596
165722.160870 85151.333263 5600.000000 2461.3622 19.5306
168119.319701 84956.578754 5600.000000 2494.0461 20.2757
170517.061845 84762.270678 5600.000000 2533.5198 21.6577
172914.696291 84568.173882 5600.000000 2590.9302 30.0245
175311.532127 84374.054508 5600.000000 2643.0275 33.1367
177709.308904 84179.325619 5600.000000 2670.7834 34.8098
180106.625407 83985.859941 5600.000000 2682.4359 35.5082
182504.192003 83791.549796 5600.000000 2698.0580 36.4384
184901.316634 83596.162160 5600.000000 2728.5612 38.2274
187298.675950 83402.268836 5600.000000 2768.3680 40.4945
189696.286039 83207.528878 5600.000000 2786.4051 41.4932
192093.794161 83012.995754 5600.000000 2779.3254 41.1034
194491.201249 82818.668959 5600.000000 2732.9445 38.4811
196888.508234 82624.548008 5600.000000 2668.0053 37.2163
199285.716046 82430.632417 5600.000000 2615.7056 33.8316
201683.176330 82235.866772 5600.000000 2592.4766 32.3521
204081.229970 82041.534802 5600.000000 2595.0644 32.5152
206478.494851 81847.176547 5600.000000 2604.1372 33.0908
208875.663448 81653.021410 5600.000000 2606.0770 24.9109
211273.085710 81458.013421 5600.000000 2581.9167 23.7696
213670.755510 81264.491232 5600.000000 2534.7500 21.7070
216067.988571 81069.886299 5600.000000 2483.4825 19.9874
218465.128241 80875.482233 5600.000000 2447.8509 19.3646
220863.214095 80680.449881 5600.000000 2426.2101 13.5543
223260.169327 80486.445665 5600.000000 2412.0755 13.6314
225658.071720 80291.811252 5600.000000 2398.2329 13.7912
228055.192323 80097.148417 5600.000000 2392.0823 13.8894
230452.914580 79902.909844 5600.000000 2401.0150 13.7523
232850.548170 79708.868287 5600.000000 2416.2013 10.1657
235247.402861 79514.797793 5600.000000 2432.7794 10.1262
237645.206296 79320.092097 5600.000000 2445.7918 10.1541
240042.923034 79125.581652 5600.000000 2446.8897 10.1587
242439.862917 78931.041478 5600.000000 2439.3496 10.1340
244837.409101 78736.920415 5600.000000 2432.9162 9.4420
247235.214044 78541.935542 5600.000000 2438.3910 9.4475
249632.592991 78348.201434 5600.000000 2457.4896 9.5296
252030.231733 78153.602245 5600.000000 2481.3590 9.7552
254427.788576 77959.195091 5600.000000 2494.0461 9.9222
256825.264464 77764.979483 5600.000000 2502.1472 11.7899
259223.000838 77569.896610 5600.000000 2516.1310 12.0625
261620.317233 77376.062454 5600.000000 2507.9962 11.9000
264017.895147 77181.359772 5600.000000 2469.7032 11.3041
266415.395037 76986.846375 5600.000000 2424.8408 11.0929
268812.817849 76792.521775 5600.000000 2409.7330 7.8605
271210.164535 76598.385471 5600.000000 2414.4146 7.8376
273607.773954 76403.377820 5600.000000 2426.0731 7.8042
276005.308287 76208.557186 5600.000000 2436.7482 7.8024
278402.768481 76013.923091 5600.000000 2447.9882 7.8287
280800.846189 75819.694462 5600.000000 2476.1443 12.0842
283198.160935 75625.431635 5600.000000 2520.9161 12.9136
285595.740155 75430.293990 5600.000000 2576.0502 14.3325
287993.603484 75236.619107 5600.000000 2634.3860 16.0281
290391.041679 75041.849329 5600.000000 2660.3365 16.7976
292788.410586 74847.262838 5600.000000 2630.3013 25.5253
295186.401720 74653.076653 5600.000000 2571.4049 22.7909
297583.968492 74457.794331 5600.000000 2523.7762 20.8266
299981.825327 74263.971135 5600.000000 2486.3228 19.6340
302379.258888 74069.051169 5600.000000 2453.9031 19.0141
77809.914855 92279.955138 5500.000000 2637.3762 25.4869
80208.168043 92086.050498 5500.000000 2647.9728 25.9840
82605.964756 91891.085121 5500.000000 2656.6375 26.3903
85003.626727 91696.352460 5500.000000 2680.2081 27.4914
87401.154868 91501.852013 5500.000000 2718.5892 32.4840
89799.242962 91307.827923 5500.000000 2736.6932 33.3902
92196.875862 91112.741592 5500.000000 2747.8407 33.9412
94594.007495 90918.934443 5500.000000 2770.9179 35.0638
96992.070623 90724.552430 5500.000000 2770.6857 35.0526
99389.310810 90530.155936 5500.000000 2743.8066 31.5078
101787.482602 90335.182425 5500.000000 2704.3364 29.6582
104185.157518 90141.485800 5500.000000 2647.7818 26.9300
106582.379580 89946.724805 5500.000000 2577.8867 23.5831
108980.166965 89752.433214 5500.000000 2535.2120 21.7255
111378.194329 89557.318161 5500.000000 2527.8659 18.3951
113775.729283 89363.478320 5500.000000 2532.2924 18.5439
116173.505213 89168.813765 5500.000000 2519.4164 18.1216
118571.156585 88974.373666 5500.000000 2481.0763 17.1010
120968.684313 88780.157532 5500.000000 2448.2629 16.6210
123366.089313 88586.164874 5500.000000 2449.7745 18.2828
125763.736456 88391.344728 5500.000000 2483.9079 18.8636
128161.261869 88196.746807 5500.000000 2509.6144 19.5912
130558.666463 88002.370641 5500.000000 2454.8678 18.3363
132955.951154 87808.215731 5500.000000 2376.3368 19.0989
135353.479164 87613.230550 5500.000000 2336.1091 20.0653
137751.218657 87419.754904 5500.000000 2330.9008 20.3411
140148.510168 87225.209077 5500.000000 2337.6735 19.9848
142546.737887 87030.068526 5500.000000 2357.3357 19.0732
144943.795732 86835.959846 5500.000000 2356.4408 19.1105
147340.738347 86642.069227 5500.000000 1625.3861 0.0000
149738.618594 86447.581048 5500.000000 1625.3861 0.0000
152136.384555 86253.309061 5500.000000 1625.3861 0.0000
154533.345079 86059.016648 5500.000000 2052.5133 53.8189
156931.243820 85864.123582 5500.000000 2171.2049 40.2428
159329.030207 85669.444953 5500.000000 2284.2474 25.6523
161725.655447 85475.797696 5500.000000 2374.6110 20.3081
164123.577638 85280.494222 5500.000000 2432.5057 19.2944
166521.032517 85086.456326 5500.000000 2468.3085 19.6507
168918.378734 84892.630920 5500.000000 2502.1472 20.5232
171315.973253 84697.964384 5500.000000 2547.0524 27.5711
173713.460123 84503.509081 5500.000000 2602.3800 30.6984
176110.840263 84309.264534 5500.000000 2650.0785 33.5624
178508.114601 84115.230256 5500.000000 2670.3858 34.7859
180905.638429 83920.352050 5500.000000 2681.0172 35.4234
183303.057472 83725.682848 5500.000000 2702.0269 36.6734
185701.064364 83531.454188 5500.000000 2738.6863 38.8119
188098.276584 83337.201231 5500.000000 2771.8473 40.6886
190495.386799 83143.155821 5500.000000 2780.5007 41.1684
192892.748202 82948.263061 5500.000000 2759.8569 40.0169
195290.348379 82754.861891 5500.000000 2706.0214 39.6511
197687.509133 82560.381042 5500.000000 2641.1372 35.4757
200085.613307 82365.280789 5500.000000 2598.0130 32.7016
202482.576292 82171.209619 5500.000000 2586.6588 31.9875
204880.483663 81976.517150 5500.000000 2591.9606 32.3196
207277.252608 81782.853701 5500.000000 2597.3177 24.4932
209674.966907 81588.567062 5500.000000 2591.2734 24.2073
212072.243309 81393.198307 5500.000000 2556.4315 22.6180
214469.767423 81199.315264 5500.000000 2504.4803 20.5984
216867.546086 81004.577364 5500.000000 2459.2862 19.4991
219264.192395 80810.868054 5500.000000 2426.4839 13.5536
221661.785637 80616.530534 5500.000000 2408.9053 13.6606
224059.634110 80421.335992 5500.000000 2396.2806 13.8206
226457.044810 80227.396281 5500.000000 2384.3263 14.0370
228854.711765 80032.598284 5500.000000 2383.3330 14.0578
231251.943678 79839.054413 5500.000000 2395.7220 10.3371
233649.432868 79644.651012 5500.000000 2412.3508 10.1874
236047.179007 79449.387133 5500.000000 2429.3583 10.1273
238444.493346 79255.376063 5500.000000 2437.1589 10.1300
240842.065656 79060.503271 5500.000000 2435.3795 10.1277
243239.208904 78866.882575 5500.000000 2427.3052 9.4452
245636.611157 78672.398886 5500.000000 2424.2929 9.4507
248034.272074 78477.051292 5500.000000 2433.8741 9.4424
250431.507185 78282.954462 5500.000000 2454.8678 9.5128
252829.351337 78089.273538 5500.000000 2473.7587 9.6700
255226.764695 77894.503347 5500.000000 2483.3408 11.4801
257624.097144 77699.924652 5500.000000 2495.1974 11.6672
260021.349633 77505.536956 5500.000000 2505.0649 11.8441
