X,Y,Z,formation,formationID
501006.1985020001,4730237.16524,2680.62085899,sea,0
491088.522274,4733148.83098,2672.48386313,sea,0
481170.85682700004,4736060.44443,5406.69452429,sea,0
471253.18074399995,4738972.01961,5757.21710733,sea,0
461335.47216999996,4741883.57056,4723.12721262,sea,0
451417.70957,4744795.11131,4497.73720321,sea,0
441499.87127299997,4747706.65588,4325.50530633,sea,0
431581.935695,4750618.21829,4644.50968278,sea,0
421663.881045,4753529.8125599995,4584.7874258,sea,0
411745.68577,4756441.452740001,4556.35926609,sea,0
401827.328178,4759353.152840001,4566.46739031,sea,0
391908.786593,4762264.92689,4553.81221445,sea,0
381990.03935,4765176.788930001,4437.3796378,sea,0
372071.064874,4768088.75298,4486.11019468,sea,0
362151.84137,4771000.8331,4519.39204707,sea,0
352232.34721,4773913.04331,4509.90425163,sea,0
342312.560698,4776825.3976300005,4388.76015694,sea,0
656877.580995,4674049.59822,143.238688726,sea,0
646956.836465,4676963.975319999,145.12413456299998,sea,0
637036.443022,4679878.0795,140.27533428799998,sea,0
627116.378986,4682791.92481,147.228716765,sea,0
617196.622623,4685705.5253099995,199.946381463,sea,0
607277.152367,4688618.89507,188.60698940900002,sea,0
597357.946527,4691532.04813,765.7792659789999,sea,0
587438.983504,4694444.99854,2267.53800605,sea,0
577520.241574,4697357.760369999,2750.94497247,sea,0
567601.69918,4700270.34764,2856.76490173,sea,0
557683.334641,4703182.77439,2844.78685864,sea,0
547765.1262930001,4706095.0546699995,2892.85477286,sea,0
537847.0525720001,4709007.20251,2494.36072819,sea,0
527929.091706,4711919.23196,1946.07682294,sea,0
518011.22217200004,4714831.15701,3287.05918823,sea,0
508093.422242,4717742.99173,1962.59814797,sea,0
498175.67035900004,4720654.7501300005,1838.85513365,sea,0
488257.944762,4723566.44624,3457.76586626,sea,0
478340.223934,4726478.09408,4657.80914763,sea,0
468422.486154,4729389.7076900005,5611.43133187,sea,0
458504.70979700005,4732301.301080001,4700.97805191,sea,0
448586.873254,4735212.88829,4460.49549358,sea,0
438668.95478900004,4738124.48333,4523.85925702,sea,0
428750.93275700003,4741036.1002400005,4611.40872527,sea,0
418832.785609,4743947.75303,4404.51477709,sea,0
408914.491586,4746859.45575,4494.54399831,sea,0
398996.029098,4749771.2224,4516.32928129,sea,0
389077.376422,4752683.0670300005,4502.02367722,sea,0
379158.511926,4755595.00366,4505.52256422,sea,0
369239.413994,4758507.04634,4493.817,sea,0
359320.0608,4761419.20909,4506.93129638,sea,0
349400.430834,4764331.50595,4524.09102364,sea,0
339480.502373,4767243.95097,4499.10640122,sea,0
654047.074069,4664467.318,144.031905829,sea,0
644126.375567,4667381.6550199995,145.210990794,sea,0
634206.021911,4670295.72315,144.428223436,sea,0
624285.9914279999,4673209.53644,138.403395585,sea,0
614366.2624680001,4676123.10896,149.233920934,sea,0
604446.81333,4679036.45477,438.002660674,sea,0
594527.62249,4681949.58792,1348.19418724,sea,0
584608.668222,4684862.52245,2234.48062469,sea,0
574689.9289020001,4687775.272419999,2703.18376661,sea,0
564771.38293,4690687.85186,2864.07119547,sea,0
554853.0085090001,4693600.2748300005,2838.03149832,sea,0
544934.784238,4696512.55534,2879.95146865,sea,0
535016.688294,4699424.70743,2478.58889493,sea,0
525098.699031,4702336.74515,1854.72082042,sea,0
515180.79489799996,4705248.682519999,2923.35049827,sea,0
505262.95429799997,4708160.533559999,1890.25504738,sea,0
495345.155434,4711072.31231,2038.64882856,sea,0
485427.376757,4713984.032790001,2416.53889586,sea,0
475509.596591,4716895.70902,4665.01214393,sea,0
465591.79336300003,4719807.35505,5610.52530194,sea,0
455673.945296,4722718.98488,4732.33484339,sea,0
445756.030863,4725630.61254,4446.90315171,sea,0
435838.02833299997,4728542.25206,4386.06570195,sea,0
425919.91615,4731453.91747,3897.70614193,sea,0
416001.672555,4734365.622769999,4228.98868134,sea,0
406083.27596,4737277.382019999,4501.51319354,sea,0
396164.704725,4740189.20923,4500.00065266,sea,0
386245.93707800005,4743101.118430001,4505.46823299,sea,0
376326.951496,4746013.12367,4500.02095246,sea,0
366407.726172,4748925.23896,4499.18303503,sea,0
356488.239547,4751837.47835,4498.63272083,sea,0
346568.469928,4754749.855880001,4502.80945168,sea,0
336648.39556599996,4757662.385559999,4503.57105711,sea,0
651216.648196,4654885.107419999,146.09090201700002,sea,0
641295.991805,4657799.39834,145.802521071,sea,0
631375.6740189999,4660713.42439,144.876758575,sea,0
621455.673242,4663627.199659999,150.313133566,sea,0
611535.967758,4666540.73819,177.910632215,sea,0
601616.535955,4669454.05405,749.0501359860001,sea,0
591697.356247,4672367.161280001,1208.19869629,sea,0
581778.4068560001,4675280.073919999,1825.75412857,sea,0
571859.666258,4678192.806030001,2489.0000096999997,sea,0
561941.112806,4681105.37165,2773.67804671,sea,0
552022.724734,4684017.78479,2889.03857495,sea,0
542104.480532,4686930.05953,2787.09215391,sea,0
532186.358566,4689842.2098900005,2354.01900762,sea,0
522268.33708500006,4692754.24988,1698.03817704,sea,0
512350.39458900003,4695666.19354,2420.45872511,sea,0
502432.509309,4698578.0549099995,1498.14179183,sea,0
492514.659655,4701489.84801,2087.48643506,sea,0
482596.82398999995,4704401.58686,3084.00104942,sea,0
472678.980705,4707313.28548,4589.91069585,sea,0
462761.108071,4710224.95792,5946.86120855,sea,0
452843.18446099997,4713136.61818,4730.74592761,sea,0
442925.18835,4716048.2803,4405.75807832,sea,0
433007.09793999995,4718959.9583,4222.1135935,sea,0
423088.891612,4721871.66619,3859.16719678,sea,0
413170.547771,4724783.41802,4144.39440358,sea,0
403252.04469899996,4727695.2278,4478.94493511,sea,0
393333.360853,4730607.109569999,4516.09023049,sea,0
383414.474416,4733519.0773599995,4515.06280083,sea,0
373495.36381999997,4736431.14518,4509.28587372,sea,0
363576.007369,4739343.32709,4500.1920168999995,sea,0
353656.383392,4742255.637130001,4498.91566057,sea,0
343736.47024,4745168.08931,4498.64083252,sea,0
333816.24621300003,4748080.69769,4499.82520291,sea,0
648386.3090979999,4645302.962719999,143.070918637,sea,0
638465.690929,4648217.20152,145.737052631,sea,0
628545.405191,4651131.17951,141.903404969,sea,0
618625.430217,4654044.910730001,150.04894891700002,sea,0
608705.744372,4656958.40928,157.730733105,sea,0
598786.326052,4659871.68916,685.093226189,sea,0
588867.15354,4662784.76446,1500.22602629,sea,0
578948.205225,4665697.6492099995,2575.72547157,sea,0
569029.459455,4668610.35744,2558.75912449,sea,0
559110.894611,4671522.90322,2778.49203734,sea,0
549192.489109,4674435.30057,2985.62949921,sea,0
539274.221175,4677347.563519999,2767.53166972,sea,0
529356.069289,4680259.706119999,1968.91161199,sea,0
519438.01174399996,4683171.742380001,1576.76985882,sea,0
509520.026864,4686083.6863400005,1152.15106943,sea,0
499602.09315699997,4688995.552019999,1178.89336682,sea,0
489684.188865,4691907.3534699995,2541.82634076,sea,0
479766.29233599995,4694819.10469,3386.78795528,sea,0
469848.381951,4697730.8197,4500.53764351,sea,0
459930.436126,4700642.5125400005,5971.76589464,sea,0
450012.43315500004,4703554.197240001,4760.82207695,sea,0
440094.351442,4706465.88781,4397.77424168,sea,0
430176.16926999995,4709377.5982800005,4253.48502603,sea,0
420257.86503000004,4712289.34266,3974.21696687,sea,0
410339.417067,4715201.135,4053.4498935999995,sea,0
400420.803682,4718112.98932,4497.46473197,sea,0
390502.003279,4721024.91964,4521.33970692,sea,0
380582.994218,4723936.94,4514.76855423,sea,0
370663.75473499997,4726849.06443,4508.64273288,sea,0
360744.263247,4729761.30696,4500.28725966,sea,0
350824.498121,4732673.6816300005,4500.0048911,sea,0
340904.437526,4735586.20248,4500.00695431,sea,0
330984.059956,4738498.88354,4500.07009843,sea,0
645556.062866,4635720.88125,140.08703693,sea,0
635635.479054,4638635.06186,143.18852705,sea,0
625715.221491,4641548.98568,141.90599386600002,sea,0
615795.268509,4644462.6668,148.638774409,sea,0
605875.598402,4647376.11926,160.12635133700002,sea,0
595956.1895770001,4650289.35711,202.576726545,sea,0
586037.020477,4653202.39439,1614.28812952,sea,0
576118.0692850001,4656115.2451599995,2532.56884895,sea,0
566199.31452,4659027.92346,2662.39017241,sea,0
556280.734515,4661940.44331,3055.74932452,sea,0
546362.3074909999,4664852.81878,2802.05129637,sea,0
536444.012006,4667765.06387,2416.86244578,sea,0
526525.826281,4670677.19263,2465.6830675,sea,0
516607.7288,4673589.21909,1184.28969454,sea,0
506689.697786,4676501.157269999,1259.45139114,sea,0
496771.71164700005,4679413.02121,1229.75546192,sea,0
486853.748829,4682324.82491,1718.54409233,sea,0
476935.787591,4685236.58242,4198.86391211,sea,0
467017.80630399997,4688148.30775,5229.90351253,sea,0
457099.783374,4691060.01492,5756.45158729,sea,0
447181.69716899993,4693971.71798,5181.73908942,sea,0
437263.525945,4696883.430919999,4512.75100602,sea,0
427345.248139,4699795.16779,4285.5047738,sea,0
417426.842077,4702706.94261,4109.15024637,sea,0
407508.286119,4705618.76938,4212.69928883,sea,0
397589.558581,4708530.662169999,4501.28188313,sea,0
387670.637817,4711442.63497,4496.17489267,sea,0
377751.502136,4714354.70184,4480.61107927,sea,0
367832.129956,4717266.87679,4486.03423685,sea,0
357912.499577,4720179.17387,4498.09065268,sea,0
347992.58933000005,4723091.60711,4499.8020936,sea,0
338072.3775,4726004.19055,4497.87755529,sea,0
328151.842404,4728916.93823,4499.63870719,sea,0
642725.915285,4626138.85814,135.766710851,sea,0
632805.361928,4629052.97454,138.30983398700002,sea,0
622885.128622,4631966.8382,139.921843981,sea,0
612965.193696,4634880.4631900005,144.563936301,sea,0
603045.535522,4637793.86355,154.580875626,sea,0
593126.13244,4640707.05334,185.714702092,sea,0
583206.962755,4643620.04661,1988.63092713,sea,0
573288.004891,4646532.8573900005,2682.3224306999996,sea,0
563369.237235,4649445.49973,2845.21000218,sea,0
553450.638145,4652357.98766,2906.95333079,sea,0
543532.1858720001,4655270.33523,2810.1400771,sea,0
533613.858929,4658182.55645,2786.33916926,sea,0
523695.635503,4661094.66537,2487.14178558,sea,0
513777.494192,4664006.67601,1350.74264377,sea,0
503859.41311400005,4666918.60241,1640.56679235,sea,0
493941.370803,4669830.45857,1887.13083468,sea,0
484023.34553500003,4672742.25854,2044.43264554,sea,0
474105.31577700004,4675654.01633,4229.55860456,sea,0
464187.259736,4678565.74596,5550.51278193,sea,0
454269.155813,4681477.4614699995,5358.8221876,sea,0
444350.982445,4684389.17688,5170.12489678,sea,0
434432.717963,4687300.9061900005,4495.36013253,sea,0
424514.34066,4690212.66345,4188.66944443,sea,0
414595.82886999997,4693124.46268,4208.17676313,sea,0
404677.16104000004,4696036.3179,4320.45747985,sea,0
394758.31543099997,4698948.24313,4500.27004704,sea,0
384839.270491,4701860.25242,4427.37767869,sea,0
374920.004405,4704772.3597800005,4374.58901275,sea,0
365000.495621,4707684.57926,4442.82370347,sea,0
355080.722472,4710596.924869999,4500.55580627,sea,0
345160.663252,4713509.410680001,4501.36418524,sea,0
335240.296288,4716422.05071,4494.10535663,sea,0
325319.599869,4719334.858990001,4501.24519358,sea,0
639895.8720859999,4616556.88995,132.98327316,sea,0
629975.345312,4619470.93611,135.068828183,sea,0
620055.132444,4622384.73357,136.489849454,sea,0
610135.211735,4625298.2964,142.641091243,sea,0
600215.561559,4628211.63865,149.286347252,sea,0
590296.16026,4631124.77435,519.2079607009999,sea,0
580376.986227,4634037.71756,2218.80522565,sea,0
570458.017823,4636950.48233,2707.70930886,sea,0
560539.23338,4639863.08268,3002.60630471,sea,0
550620.611279,4642775.53265,2877.86286015,sea,0
540702.129871,4645687.8463,2753.28526161,sea,0
530783.767626,4648600.03762,2670.16539517,sea,0
520865.502693,4651512.120680001,2440.22489483,sea,0
510947.313634,4654424.10948,1649.43000992,sea,0
501029.17868599994,4657336.01804,2528.28831044,sea,0
491111.076284,4660247.86042,2765.22860878,sea,0
481192.984829,4663159.65063,3367.53175487,sea,0
471274.882547,4666071.40266,3556.49850543,sea,0
461356.747857,4668983.130580001,5946.48856191,sea,0
451438.55915,4671894.84839,5375.13297764,sea,0
441520.294784,4674806.57011,4960.39478037,sea,0
431601.933088,4677718.309780001,4598.13087837,sea,0
421683.452436,4680630.0814,4369.68068843,sea,0
411764.83109299996,4683541.899019999,4346.24393367,sea,0
401846.047519,4686453.77664,4376.10817556,sea,0
391927.080066,4689365.72832,4406.16003278,sea,0
382007.906978,4692277.76806,4242.73375499,sea,0
372088.506615,4695189.9099,4210.16988231,sea,0
362168.85737800004,4698102.167859999,4376.79027602,sea,0
352248.93755900004,4701014.5560099995,4506.67399408,sea,0
342328.725489,4703927.08835,4498.82209964,sea,0
332408.199538,4706839.778940001,4495.59548462,sea,0
322487.337963,4709752.64182,4512.16710284,sea,0
637065.9391930001,4606974.97293,132.190220541,sea,0
627145.4351649999,4609888.9428199995,138.2493016,sea,0
617225.238874,4612802.66805,137.330362185,sea,0
607305.328497,4615716.16268,145.984394471,sea,0
597385.682404,4618629.440769999,174.41316166099998,sea,0
587466.279092,4621542.51635,619.925696976,sea,0
577547.09681,4624455.40348,2194.76532185,sea,0
567628.113933,4627368.11619,2674.4420073,sea,0
557709.308884,4630280.66853,2966.82203893,sea,0
547790.65999,4633193.074519999,2933.34391222,sea,0
537872.145554,4636105.3482,2809.63546766,sea,0
527953.7440770001,4639017.5036,2696.97036143,sea,0
518035.43381400005,4641929.55475,2407.59623709,sea,0
508117.193143,4644841.51568,1608.35905127,sea,0
498199.000494,4647753.40039,2509.98547061,sea,0
488280.834124,4650665.22294,3030.44456396,sea,0
478362.67248599994,4653576.99734,2655.89889847,sea,0
468444.493863,4656488.73762,4390.5473172,sea,0
458526.276733,4659400.457780001,6174.81398667,sea,0
448607.99932799995,4662312.17186,5446.25843735,sea,0
438689.640075,4665223.89387,4989.74863202,sea,0
428771.177377,4668135.63785,4591.83025557,sea,0
418852.58946,4671047.417830001,4420.12137833,sea,0
408933.854746,4673959.2478,4333.7712092,sea,0
399014.951558,4676871.1418,4342.40337764,sea,0
389095.858261,4679783.11388,4282.44958609,sea,0
379176.553271,4682695.17805,4121.27668249,sea,0
369257.01474699995,4685607.34833,3993.28310303,sea,0
359337.221193,4688519.63877,4246.55415734,sea,0
349417.15093400003,4691432.0634,4489.59257997,sea,0
339496.782187,4694344.63626,4510.14862735,sea,0
329576.093289,4697257.37138,4543.88025498,sea,0
319655.062692,4700170.28281,4534.01829094,sea,0
634236.122292,4597393.1029199995,145.066471701,sea,0
624315.6371350001,4600306.99053,149.816829057,sea,0
614395.453447,4603220.637519999,159.961727516,sea,0
604475.5495409999,4606134.05796,182.60625608200002,sea,0
594555.903788,4609047.265869999,494.64242561699996,sea,0
584636.494538,4611960.275330001,774.613509793,sea,0
574717.300194,4614873.10036,2311.89463682,sea,0
564798.298994,4617785.75502,2777.88636561,sea,0
554879.46945,4620698.25332,2981.52351127,sea,0
544960.789908,4623610.60932,3035.85812929,sea,0
535042.238622,4626522.83703,2855.37526552,sea,0
525123.794045,4629434.95051,2725.82956236,sea,0
515205.43454,4632346.96375,2444.56240171,sea,0
505287.13844899996,4635258.890790001,1587.62052054,sea,0
495368.884168,4638170.74566,2762.22856373,sea,0
485450.64999899996,4641082.54238,2716.81257323,sea,0
475532.414373,4643994.294980001,2996.92479604,sea,0
465614.155626,4646906.017469999,4318.456751199999,sea,0
455695.8520729999,4649817.72387,6204.50564054,sea,0
445777.482157,4652729.42822,5591.77610138,sea,0
435859.024224,4655641.14453,4951.08451538,sea,0
425940.456527,4658552.88682,4648.04714551,sea,0
416021.757515,4661464.66912,4171.06319719,sea,0
406102.905545,4664376.50546,4170.11512845,sea,0
396183.878948,4667288.40984,4206.41485196,sea,0
386264.656031,4670200.396319999,4144.56409469,sea,0
376345.215153,4673112.47891,4352.30747095,sea,0
366425.534721,4676024.67164,4524.47350915,sea,0
356505.592969,4678936.988530001,4401.22093638,sea,0
346585.368327,4681849.44365,4354.42178598,sea,0
336664.838975,4684762.05102,4504.46088655,sea,0
326743.983438,4687674.824680001,4572.36920257,sea,0
316822.77991599997,4690587.77868,4512.79608232,sea,0
631406.4274520001,4587811.276959999,218.54086401599997,sea,0
621485.957331,4590725.076219999,243.035433234,sea,0
611565.782447,4593638.63891,332.263600595,sea,0
601645.881108,4596551.97908,661.3322997409999,sea,0
591726.231753,4599465.110780001,823.0236116660001,sea,0
581806.812732,4602378.04804,1203.01572046,sea,0
571887.602379,4605290.804930001,2334.00635805,sea,0
561968.579088,4608203.39546,2879.80526722,sea,0
552049.721164,4611115.8337,3060.95918772,sea,0
542131.006972,4614028.13363,3183.98462012,sea,0
532212.4150060001,4616940.30932,2869.52840762,sea,0
522293.92352799996,4619852.3748,2647.63731925,sea,0
512375.51085699996,4622764.34408,2422.89925056,sea,0
502457.155443,4625676.23119,1857.38957555,sea,0
492538.83565,4628588.05015,2765.7043527,sea,0
482620.52989899996,4631499.81499,2558.59891663,sea,0
472702.21637200005,4634411.53972,3197.22561452,sea,0
462783.873607,4637323.23838,4556.48113733,sea,0
452865.479829,4640234.92497,6202.00176507,sea,0
442947.01346800005,4643146.61354,5464.16413373,sea,0
433028.45293699997,4646058.31807,4925.50557874,sea,0
423109.776486,4648970.052630001,4495.66596422,sea,0
413190.962566,4651881.8312099995,4109.15829192,sea,0
403271.989389,4654793.66784,4125.52751532,sea,0
393352.835446,4657705.57656,4025.72245659,sea,0
383433.479057,4660617.57137,3861.97594856,sea,0
373513.898525,4663529.66633,4080.09043668,sea,0
363594.072207,4666441.875440001,4389.1449773,sea,0
353673.97836199997,4669354.21276,4404.1877265,sea,0
343753.595452,4672266.69231,3977.5166197,sea,0
333832.901768,4675179.32814,4205.71693342,sea,0
323911.875576,4678092.13428,4477.24283967,sea,0
313990.49526999996,4681005.12477,4483.14266613,sea,0
628576.860262,4578229.49037,364.43212518,sea,0
618656.401307,4581143.19529,412.15664958900004,sea,0
608736.2313229999,4584056.66768,469.552117856,sea,0
598816.328826,4586969.92158,755.244326511,sea,0
588896.671955,4589882.97105,1109.76570029,sea,0
578977.239279,4592795.830130001,1400.53137328,sea,0
569058.0091350001,4595708.51285,2486.09721646,sea,0
559138.959779,4598621.03328,2934.27868882,sea,0
549220.0696,4601533.40542,3126.68565568,sea,0
539301.3170510001,4604445.6433,3205.16560203,sea,0
529382.680429,4607357.760980001,2943.10469257,sea,0
519464.13816800003,4610269.77246,2598.06333358,sea,0
509545.668541,4613181.691769999,2292.55482277,sea,0
499627.25003500003,4616093.532930001,1750.23233837,sea,0
489708.860903,4619005.30999,2081.04121261,sea,0
479790.47953599994,4621917.03694,2532.362192,sea,0
469872.08431199996,4624828.72782,3343.02728981,sea,0
459953.65367299994,4627740.39664,4497.32059406,sea,0
450035.16582600004,4630652.05743,6232.00931428,sea,0
440116.599262,4633563.72419,5345.35307095,sea,0
430197.93223999994,4636475.41097,4934.0464734,sea,0
420279.14314899995,4639387.13178,4467.13193448,sea,0
410360.21037,4642298.90065,4077.55107276,sea,0
400441.11226799997,4645210.73158,4070.82714279,sea,0
390521.827117,4648122.638619999,3921.8348583000006,sea,0
380602.333402,4651034.63578,3778.74008574,sea,0
370682.609296,4653946.7371,3918.40886216,sea,0
360762.633249,4656858.95661,4251.53377185,sea,0
350842.38354899996,4659771.30834,4499.10190138,sea,0
340921.83853899996,4662683.80633,4276.3233459,sea,0
331000.976546,4665596.46462,4039.76516477,sea,0
321079.77595,4668509.297230001,3824.09419799,sea,0
311158.21496300003,4671422.31824,4168.14829715,sea,0
625747.426863,4568647.74016,466.42292224,sea,0
615826.975099,4571561.34467,547.511657838,sea,0
605906.806217,4574474.7207,844.544010045,sea,0
595986.8985,4577387.88229,1001.38919106,sea,0
586067.230372,4580300.84348,1242.24701279,sea,0
576147.78018,4583213.61833,1827.7339374,sea,0
566228.526261,4586126.22086,2870.45638641,sea,0
556309.447023,4589038.6651099995,3015.52537966,sea,0
546390.520793,4591950.96512,3261.17236349,sea,0
536471.725965,4594863.1349,3211.69139575,sea,0
526553.04093,4597775.1885,3000.28867397,sea,0
516634.443996,4600687.13994,2519.23083676,sea,0
506715.91354,4603599.00323,2286.01688297,sea,0
496797.42793400004,4606510.79243,1567.76536602,sea,0
486878.965616,4609422.521509999,1557.81304965,sea,0
476960.504871,4612334.20454,2539.46202154,sea,0
467042.024124,4615245.8555,3233.47625188,sea,0
457123.50164499995,4618157.48844,4598.06353325,sea,0
447204.915847,4621069.11736,6166.21580889,sea,0
437286.24513100006,4623980.75631,5161.4930476,sea,0
427367.46781999996,4626892.41928,4996.07885597,sea,0
417448.562226,4629804.1203,4133.08686214,sea,0
407529.506802,4632715.87339,3525.48363734,sea,0
397610.279842,4635627.6925800005,3888.04719472,sea,0
387690.859705,4638539.59189,3862.55673132,sea,0
377771.224665,4641451.58536,3924.69775102,sea,0
367851.353207,4644363.687,3946.25279984,sea,0
357931.22350799997,4647275.91085,4285.81009592,sea,0
348010.814029,4650188.27095,4573.79103043,sea,0
338090.103071,4653100.78132,4458.45107244,sea,0
328169.06899400003,4656013.45603,3262.54627982,sea,0
318247.689994,4658926.30908,2332.40889261,sea,0
308325.94455,4661839.35455,2626.09071045,sea,0
622918.132935,4559066.02231,576.686652515,sea,0
612997.684581,4561979.52039,598.741255323,sea,0
603077.5128970001,4564892.79403,832.86570643,sea,0
593157.596226,4567805.85727,1086.12005199,sea,0
583237.912838,4570718.72415,1796.5715732,sea,0
573318.441292,4573631.40872,2640.67943708,sea,0
563399.159781,4576543.925,2908.89621729,sea,0
553480.046788,4579456.28706,3139.23697456,sea,0
543561.080575,4582368.50889,3317.97674014,sea,0
533642.239626,4585280.60454,3237.14177591,sea,0
523723.502198,4588192.58804,3162.9900959,sea,0
513804.846772,4591104.47339,2679.46506907,sea,0
503886.251678,4594016.27464,2368.70588656,sea,0
493967.69517200004,4596928.00581,1561.50214224,sea,0
484049.155802,4599839.68091,869.5739441669999,sea,0
474130.611745,4602751.31396,2143.91478463,sea,0
464212.041546,4605662.91899,3365.03558761,sea,0
454293.423451,4608574.510009999,4491.83900298,sea,0
444374.73585299996,4611486.10104,5815.50989897,sea,0
434455.957139,4614397.70611,5074.65728599,sea,0
424537.065695,4617309.339240001,4941.35110413,sea,0
414618.03975399997,4620221.01443,3706.35874645,sea,0
404698.857766,4623132.745730001,3097.8576096,sea,0
394779.498104,4626044.54714,3492.12221183,sea,0
384859.938984,4628956.4327,4035.35042321,sea,0
374940.15891500004,4631868.41644,3939.41158899,sea,0
365020.136177,4634780.51237,3797.39894414,sea,0
355099.849042,4637692.73453,4179.00436834,sea,0
345179.275923,4640605.09696,4499.43466157,sea,0
335258.395148,4643517.61369,4414.71303751,sea,0
325337.185038,4646430.298769999,2880.77929363,sea,0
315415.623904,4649343.16622,1926.24576881,sea,0
305493.690043,4652256.23011,2329.67807655,sea,0
620088.9840899999,4549484.3323099995,642.497021579,sea,0
610168.535263,4552397.71797,690.46468427,sea,0
600248.356916,4555310.883230001,1245.06176446,sea,0
590328.427378,4558223.842130001,1571.95892883,sea,0
580408.725052,4561136.60871,2570.38728207,sea,0
570489.228197,4564049.19701,2700.96537278,sea,0
560569.915298,4566961.62108,2976.3994749000003,sea,0
550650.764694,4569873.89493,3210.31142594,sea,0
540731.754654,4572786.03261,3348.50538584,sea,0
530812.863746,4575698.048140001,3287.51833589,sea,0
520894.07017200004,4578609.95553,3179.8191249,sea,0
510975.35236,4581521.76883,2921.72551022,sea,0
501056.688664,4584433.50205,2498.73830388,sea,0
491138.057444,4587345.16921,1795.79285405,sea,0
481219.437137,4590256.78433,437.78753068599997,sea,0
471300.806033,4593168.36142,1915.91640076,sea,0
461382.14249899995,4596079.914530001,3279.1224515,sea,0
451463.424905,4598991.45764,4434.77719084,sea,0
441544.631695,4601903.00481,5861.89060886,sea,0
431625.74116800004,4604814.57001,5101.21420939,sea,0
421706.731625,4607726.1673,4808.39919863,sea,0
411787.581512,4610637.81069,4141.29150979,sea,0
401868.269131,4613549.5142,3318.32856495,sea,0
391948.77285500005,4616461.29185,4322.61754232,sea,0
382029.071058,4619373.15766,4137.67211885,sea,0
372109.14203600003,4622285.1256800005,3728.03251496,sea,0
362188.964159,4625197.20991,3017.04420958,sea,0
352268.51571999997,4628109.4244,3457.83169592,sea,0
342347.77515500004,4631021.78318,3805.33249357,sea,0
332426.720676,4633934.30028,4420.64181693,sea,0
322505.33071,4636846.98975,3739.06003287,sea,0
312583.583532,4639759.865619999,2417.02925504,sea,0
302661.457482,4642672.94195,3748.28411562,sea,0
617259.986426,4539902.6673,666.290334945,sea,0
607339.533289,4542815.93449,744.818046707,sea,0
597419.344387,4545728.98532,1422.93509223,sea,0
587499.398175,4548641.83384,1987.4417438,sea,0
577579.672898,4551554.494080001,2741.3329028000003,sea,0
567660.146953,4554466.98007,2903.5807817,sea,0
557740.798746,4557379.30588,3130.69494525,sea,0
547821.606619,4560291.48549,3300.79319657,sea,0
537902.5489930001,4563203.532980001,3500.88531841,sea,0
527983.604151,4566115.4623300005,3293.427121,sea,0
518064.750532,4569027.28758,3197.47554328,sea,0
508145.966508,4571939.02278,3078.72570428,sea,0
498227.23038599995,4574850.681919999,2625.18185979,sea,0
488308.52062799997,4577762.27903,2233.27058091,sea,0
478389.815483,4580673.82812,774.2186258710001,sea,0
468471.09342700004,4583585.34322,1936.66785666,sea,0
458552.332797,4586496.83835,3069.63382909,sea,0
448633.511862,4589408.32752,4229.96957125,sea,0
438714.609118,4592319.82476,5940.74718426,sea,0
428795.602923,4595231.34407,5154.47205859,sea,0
418876.47148899996,4598142.89949,4799.48924428,sea,0
408957.193331,4601054.50502,4421.76967974,sea,0
399037.746672,4603966.1747,4315.81658337,sea,0
389118.10996100004,4606877.92255,4263.61433539,sea,0
379198.26157800003,4609789.76258,4042.30757983,sea,0
369278.179757,4612701.70883,3617.54179869,sea,0
359357.842881,4615613.775330001,3350.30899749,sea,0
349437.22926399997,4618525.9761,3759.83412832,sea,0
339516.317367,4621438.325180001,4267.06691272,sea,0
329595.085354,4624350.83661,4331.78557741,sea,0
319673.511689,4627263.52442,3197.79806721,sea,0
309751.57460700005,4630176.40267,1960.70759889,sea,0
299829.252419,4633089.4854,4030.98941679,sea,0
614431.145898,4530321.02379,592.433394369,sea,0
604510.684592,4533234.16644,672.093160517,sea,0
594590.481285,4536147.09679,1444.56975113,sea,0
584670.5144140001,4539059.82886,2055.05561188,sea,0
574750.762353,4541972.3767,2473.33435625,sea,0
564831.203492,4544884.75433,2967.53950156,sea,0
554911.816156,4547796.9758,3236.61327013,sea,0
544992.578686,4550709.05511,3387.30016159,sea,0
535073.469508,4553621.00634,3514.94330026,sea,0
525154.466915,4556532.84346,3334.39528944,sea,0
515235.549429,4559444.580519999,3223.11146112,sea,0
505316.695297,4562356.23154,3272.8569948000004,sea,0
495397.88292,4565267.81054,2986.22709106,sea,0
485479.09064300003,4568179.33154,2533.25877492,sea,0
475560.296891,4571090.808540001,1971.16334649,sea,0
465641.479959,4574002.25559,1569.63053815,sea,0
455722.61829799996,4576913.68669,1609.24895923,sea,0
445803.69022399996,4579825.11585,3849.4315397,sea,0
435884.674064,4582736.5571099995,5231.62212513,sea,0
425965.54823,4585648.02446,5116.51205817,sea,0
416046.291144,4588559.53194,4627.1405454999995,sea,0
406126.881016,4591471.09357,4335.3510397,sea,0
396207.296287,4594382.72335,4046.39258796,sea,0
386287.51526,4597294.435319999,3991.70215108,sea,0
376367.516318,4600206.2435099995,3808.14219941,sea,0
366447.277854,4603118.16193,3927.03201339,sea,0
356526.77812,4606030.2046300005,4108.88856276,sea,0
346605.995519,4608942.38562,3905.96710528,sea,0
336684.90839,4611854.71894,4410.59985846,sea,0
326763.495001,4614767.21863,4521.48674516,sea,0
316841.73369699996,4617679.8987300005,3245.51221486,sea,0
